,index,year,bmi,Vape_Use,Physical_Activity,Television,Electronic_Devices,Grades,race,sex
31426,215237,2019,19.2555,1,1,5,6,2,3,1
31427,215238,2019,20.2442,1,7,4,4,2,3,1
31428,215239,2019,28.68,2,4,1,6,7,3,1
31429,215241,2019,21.4759,1,6,7,7,1,3,1
31430,215242,2019,23.5547,2,5,3,2,1,1,1
31431,215243,2019,21.6172,1,2,5,1,1,2,1
31432,215244,2019,16.9032,2,1,3,7,2,3,1
31433,215245,2019,19.285,1,8,1,6,2,1,1
31434,215246,2019,20.9982,1,6,5,1,3,1,1
31435,215248,2019,43.9414,1,8,1,2,1,3,1
31436,215250,2019,32.9385,2,8,2,5,2,3,1
31437,215251,2019,25.4901,1,1,4,7,2,4,1
31438,215252,2019,24.9917,2,1,5,7,1,1,1
31439,215253,2019,16.2184,1,1,3,4,1,1,1
31440,215254,2019,38.2834,1,3,3,7,2,2,1
31441,215255,2019,33.0406,2,1,1,5,3,2,1
31442,215256,2019,25.7157,1,4,5,3,3,1,1
31443,215257,2019,21.1903,2,3,1,1,3,2,1
31444,215258,2019,24.1579,1,5,4,3,3,1,1
31445,215259,2019,23.3242,2,1,2,1,7,3,1
31446,215260,2019,28.3516,1,5,3,4,2,4,1
31447,215261,2019,25.6914,1,3,5,7,2,1,1
31448,215262,2019,26.1598,1,8,4,2,1,3,1
31449,215263,2019,29.157,1,6,3,3,2,1,1
31450,215265,2019,21.2617,2,4,4,7,1,1,1
31451,215266,2019,18.4024,1,4,5,3,2,1,1
31452,215269,2019,27.2178,1,6,3,1,2,1,1
31453,215271,2019,23.1589,2,1,3,1,2,2,1
31454,215272,2019,30.2154,2,6,4,4,1,1,1
31455,215273,2019,37.539,2,3,3,1,3,1,1
31456,215276,2019,20.4863,1,5,4,1,3,3,1
31457,215278,2019,19.1367,2,3,1,6,1,4,1
31458,215279,2019,18.9448,2,2,3,4,1,4,1
31459,215280,2019,17.543,2,4,1,4,1,1,1
31460,215281,2019,24.1065,2,5,2,7,2,4,1
31461,215282,2019,21.3407,1,8,2,1,2,3,1
31462,215283,2019,23.9239,1,8,5,7,2,3,1
31463,215286,2019,21.6609,2,6,4,2,1,4,1
31464,215287,2019,20.9573,1,1,1,5,1,4,1
31465,215288,2019,18.9936,1,7,3,3,3,1,1
31466,215289,2019,20.7305,1,2,1,2,1,4,1
31467,215290,2019,23.0352,1,1,6,3,2,1,1
31468,215291,2019,17.9269,2,3,1,5,2,4,1
31469,215292,2019,21.3361,1,6,1,1,3,4,1
31470,215293,2019,20.204,2,7,4,5,1,4,1
31471,215294,2019,18.6593,1,5,7,7,2,4,1
31472,215295,2019,16.5605,1,4,3,4,2,4,1
31473,215296,2019,21.9727,2,2,3,4,1,1,1
31474,215297,2019,19.0443,2,1,5,5,2,4,1
31475,215298,2019,33.4883,2,5,1,5,2,4,1
31476,215299,2019,18.3287,1,2,5,5,1,3,1
31477,215300,2019,24.9114,2,4,6,4,1,1,1
31478,215301,2019,22.6556,1,7,7,1,3,1,1
31479,215303,2019,30.1211,1,6,2,3,4,3,1
31480,215305,2019,18.6055,1,7,6,7,1,4,1
31481,215306,2019,23.5613,2,6,5,7,1,4,1
31482,215307,2019,22.1484,2,8,2,6,3,3,1
31483,215308,2019,18.6593,1,1,2,4,1,4,1
31484,215309,2019,21.6978,1,5,1,4,4,4,1
31485,215310,2019,24.9917,1,6,2,6,3,4,1
31486,215311,2019,18.4024,2,1,1,7,2,4,1
31487,215312,2019,20.0893,1,6,4,3,1,4,1
31488,215313,2019,16.4246,2,7,2,7,1,4,1
31489,215314,2019,37.0286,2,2,3,2,1,4,1
31490,215315,2019,19.8252,2,1,1,7,1,4,1
31491,215316,2019,22.082,2,3,2,3,1,3,1
31492,215318,2019,21.1607,1,4,1,7,3,3,1
31493,215321,2019,19.633,1,1,5,1,4,3,1
31494,215322,2019,34.6556,2,5,1,7,1,3,1
31495,215323,2019,22.6556,2,6,1,2,1,3,1
31496,215324,2019,19.448,2,1,1,7,5,2,1
31497,215325,2019,22.494,1,2,2,1,1,3,1
31498,215326,2019,17.8292,1,1,2,7,2,1,1
31499,215327,2019,27.1589,2,8,5,1,7,3,1
31500,215328,2019,18.7813,1,6,4,1,3,2,1
31501,215329,2019,43.0606,2,1,7,7,3,1,1
31502,215330,2019,18.9609,1,4,5,5,2,1,1
31503,215331,2019,19.9967,1,2,5,1,2,1,1
31504,215332,2019,22.082,1,3,2,4,2,1,1
31505,215333,2019,23.9935,2,4,3,4,1,1,1
31506,215334,2019,20.8936,2,8,1,1,1,1,1
31507,215335,2019,25.7617,1,4,3,6,3,1,1
31508,215336,2019,19.1589,1,1,3,7,5,1,1
31509,215337,2019,22.5762,2,2,2,7,2,4,1
31510,215338,2019,23.1434,2,2,2,7,2,1,1
31511,215339,2019,20.5711,1,6,6,1,2,1,1
31512,215340,2019,30.7313,2,2,1,7,2,4,1
31513,215341,2019,17.8394,1,2,2,3,2,3,1
31514,215342,2019,25.4901,1,7,2,4,2,4,1
31515,215343,2019,31.5391,1,3,4,1,7,3,1
31516,215344,2019,21.5209,2,7,2,2,1,1,1
31517,215345,2019,23.0352,1,7,1,2,1,3,1
31518,215346,2019,25.7157,2,1,1,7,7,3,1
31519,215347,2019,19.805,1,6,3,6,1,3,1
31520,215348,2019,21.7107,1,1,3,7,2,3,1
31521,215350,2019,19.9408,2,6,1,3,1,3,1
31522,215351,2019,26.5781,1,4,3,4,2,3,1
31523,215352,2019,26.1124,2,4,2,6,1,3,1
31524,215353,2019,25.6088,2,1,2,4,1,1,1
31525,215354,2019,22.1484,2,1,4,5,2,3,1
31526,215355,2019,24.8448,2,2,1,5,1,3,1
31527,215356,2019,26.5781,2,5,4,4,1,3,1
31528,215357,2019,24.2425,1,2,4,2,2,2,1
31529,215358,2019,20.9573,1,5,3,6,1,1,1
31530,215359,2019,23.9219,2,2,3,4,1,3,1
31531,215361,2019,24.6289,1,8,1,6,1,3,1
31532,215362,2019,27.989,2,1,1,6,1,3,1
31533,215363,2019,26.5781,2,4,3,4,1,1,1
31534,215364,2019,33.7514,2,6,1,7,3,3,1
31535,215365,2019,25.4901,2,1,5,2,2,3,1
31536,215366,2019,32.3023,1,8,5,1,3,4,1
31537,215367,2019,25.7617,1,3,3,1,2,3,1
31538,215368,2019,26.9772,1,2,4,6,3,1,1
31539,215369,2019,23.003,2,4,2,6,1,1,1
31540,215371,2019,26.4308,1,1,2,1,7,3,1
31541,215373,2019,43.1917,2,3,5,6,2,3,1
31542,215375,2019,28.8828,2,8,2,4,2,3,1
31543,215376,2019,21.2169,2,3,5,7,1,3,1
31544,215377,2019,24.8047,1,8,4,7,1,3,1
31545,215378,2019,25.5237,2,3,2,4,1,3,1
31546,215380,2019,20.375,1,8,6,7,1,3,1
31547,215381,2019,36.4831,1,6,3,4,2,3,1
31548,215382,2019,23.9239,2,6,3,1,3,3,1
31549,215383,2019,24.8047,2,6,1,1,1,3,1
31550,215384,2019,16.5533,2,6,2,1,2,2,1
31551,215385,2019,20.9063,2,2,1,5,1,4,1
31552,215387,2019,27.3207,1,4,2,5,1,1,1
31553,215388,2019,28.1579,1,8,2,1,2,3,1
31554,215389,2019,34.0185,1,6,4,4,1,3,1
31555,215390,2019,37.5588,1,1,1,6,1,3,1
31556,215391,2019,31.4894,2,7,1,1,1,3,1
31557,215392,2019,20.9644,1,8,2,1,2,3,1
31558,215393,2019,33.1251,1,5,2,5,2,3,1
31559,215394,2019,31.5857,1,5,5,7,3,3,1
31560,215395,2019,26.6817,1,4,1,2,3,3,1
31561,215396,2019,19.2591,2,8,1,1,2,3,1
31562,215397,2019,20.8264,2,4,6,4,1,4,1
31563,215398,2019,19.8465,1,5,5,6,3,1,1
31564,215399,2019,30.7313,2,4,1,5,4,3,1
31565,215400,2019,31.5391,2,1,6,7,3,1,1
31566,215401,2019,37.9013,2,1,4,5,1,1,1
31567,215402,2019,16.3269,1,8,7,7,2,2,1
31568,215403,2019,19.9927,2,5,1,4,1,3,1
31569,215404,2019,32.4258,1,3,2,7,1,1,1
31570,215405,2019,26.4632,2,5,1,5,1,1,1
31571,215406,2019,21.326,2,2,2,4,1,1,1
31572,215407,2019,29.6644,1,1,1,5,2,2,1
31573,215408,2019,28.2526,2,5,3,5,1,1,1
31574,215413,2019,21.8525,1,5,6,7,2,1,1
31575,215418,2019,23.0494,1,1,5,2,1,3,1
31576,215421,2019,21.9753,1,1,5,1,2,1,1
31577,215422,2019,23.5433,1,8,1,7,3,1,1
31578,215423,2019,30.24,1,1,7,7,3,1,1
31579,215425,2019,27.6431,2,1,2,7,3,2,1
31580,215429,2019,20.4863,2,1,2,7,2,1,1
31581,215430,2019,26.0684,2,3,2,4,1,1,1
31582,215431,2019,44.1641,1,1,1,3,3,1,1
31583,215433,2019,28.3232,1,3,2,6,2,1,1
31584,215435,2019,18.9626,1,1,1,1,1,2,1
31585,215436,2019,20.4863,1,6,2,5,1,1,1
31586,215437,2019,22.7578,2,2,2,2,3,4,1
31587,215440,2019,27.6584,1,1,6,4,3,1,1
31588,215442,2019,28.3205,1,8,2,5,3,2,1
31589,215444,2019,24.9917,1,6,3,2,2,1,1
31590,215448,2019,24.1579,2,2,5,7,2,1,1
31591,215449,2019,23.3029,1,6,1,1,2,1,1
31592,215451,2019,35.3564,1,1,4,1,1,1,1
31593,215454,2019,39.2676,1,1,4,5,2,2,1
31594,215455,2019,39.2676,1,1,1,7,3,4,1
31595,215456,2019,23.8568,1,8,1,3,3,2,1
31596,215457,2019,25.6914,1,3,1,2,2,1,1
31597,215458,2019,21.1713,2,1,3,1,2,3,1
31598,215461,2019,20.7197,1,1,2,3,3,1,1
31599,215463,2019,27.4894,2,5,5,2,1,2,1
31600,215464,2019,27.3207,1,3,1,1,3,3,1
31601,215465,2019,20.0893,2,2,4,7,2,3,1
31602,215466,2019,37.0286,1,7,1,1,4,1,1
31603,215467,2019,23.2216,1,1,3,7,3,1,1
31604,215468,2019,30.2102,1,1,3,6,1,2,1
31605,215469,2019,24.0977,2,1,7,1,2,3,1
31606,215470,2019,23.9239,1,1,4,7,2,1,1
31607,215472,2019,28.1404,1,2,1,7,1,3,1
31608,215473,2019,26.5781,1,4,5,7,1,2,1
31609,215476,2019,21.9945,1,5,5,5,2,2,1
31610,215477,2019,19.9927,2,2,1,7,3,2,1
31611,215478,2019,21.3407,1,3,2,4,2,2,1
31612,215479,2019,23.0727,1,5,4,5,1,2,1
31613,215480,2019,17.6681,2,4,1,5,1,2,1
31614,215481,2019,26.5781,1,8,5,6,2,2,1
31615,215482,2019,31.2432,2,3,5,3,1,4,1
31616,215484,2019,25.2663,1,8,6,7,3,2,1
31617,215485,2019,20.9063,2,6,1,1,1,2,1
31618,215486,2019,20.3269,2,1,3,1,1,1,1
31619,215487,2019,19.6194,2,8,2,1,3,1,1
31620,215488,2019,26.4632,1,6,1,2,2,1,1
31621,215489,2019,28.125,2,1,2,1,2,1,1
31622,215490,2019,24.2507,2,7,1,1,1,2,1
31623,215491,2019,17.8506,2,1,3,5,2,2,1
31624,215492,2019,32.4815,2,1,1,5,2,2,1
31625,215493,2019,22.3242,1,4,1,3,1,1,1
31626,215494,2019,20.8264,2,8,2,4,1,1,1
31627,215495,2019,16.8757,2,4,1,3,1,1,1
31628,215496,2019,31.8433,2,8,1,7,2,2,1
31629,215497,2019,23.3242,2,8,7,7,2,2,1
31630,215498,2019,20.2442,1,8,1,1,2,2,1
31631,215499,2019,21.5303,1,4,3,5,1,1,1
31632,215500,2019,27.3176,2,4,5,2,2,1,1
31633,215502,2019,36.1003,2,1,5,5,2,4,1
31634,215503,2019,15.7493,2,4,2,4,1,1,1
31635,215506,2019,22.6556,2,4,1,4,2,4,1
31636,215508,2019,17.7188,1,2,2,5,2,1,1
31637,215510,2019,25.1142,2,1,6,1,1,2,1
31638,215511,2019,20.1438,2,7,2,1,1,1,1
31639,215512,2019,31.2832,2,4,4,4,2,2,1
31640,215513,2019,20.16,2,3,3,5,2,4,1
31641,215514,2019,19.9298,2,2,2,5,1,1,1
31642,215515,2019,20.7581,2,2,4,4,2,1,1
31643,215516,2019,20.0234,1,3,4,1,3,4,1
31644,215517,2019,20.0893,1,1,5,1,2,3,1
31645,215518,2019,20.4618,1,1,1,1,1,4,1
31646,215519,2019,21.6978,1,1,2,2,5,1,1
31647,215520,2019,15.5398,1,6,3,3,3,1,1
31648,215521,2019,20.1438,2,6,1,5,1,4,1
31649,215522,2019,21.6166,2,6,2,4,2,1,1
31650,215523,2019,28.3205,1,8,1,1,1,1,1
31651,215524,2019,20.8264,1,4,2,1,1,2,1
31652,215525,2019,21.4746,2,4,1,2,1,1,1
31653,215526,2019,34.5508,1,6,1,4,1,4,1
31654,215527,2019,23.5664,1,4,1,2,2,1,1
31655,215528,2019,20.8102,2,4,2,7,2,1,1
31656,215529,2019,22.082,1,6,3,7,1,1,1
31657,215530,2019,31.0078,2,5,2,5,2,1,1
31658,215531,2019,30.5343,1,3,4,4,3,1,1
31659,215533,2019,28.3516,1,4,1,6,2,1,1
31660,215534,2019,29.4012,1,1,1,1,1,1,1
31661,215535,2019,24.5412,1,4,4,5,3,3,1
31662,215536,2019,23.1855,1,1,2,4,2,2,1
31663,215537,2019,29.8433,2,8,1,1,2,2,1
31664,215539,2019,28.1682,2,3,1,6,2,1,1
31665,215540,2019,37.9827,2,2,2,7,3,3,1
31666,215541,2019,29.8201,2,5,3,5,3,3,1
31667,215542,2019,27.4894,2,8,3,1,1,1,1
31668,215543,2019,21.6602,2,2,4,6,7,1,1
31669,215544,2019,24.2425,2,6,1,7,7,3,1
31670,215545,2019,22.2171,1,6,1,5,1,3,1
31671,215547,2019,20.4863,2,4,7,7,1,1,1
31672,215548,2019,22.2687,1,6,4,1,7,3,1
31673,215549,2019,16.8231,2,5,6,7,2,3,1
31674,215550,2019,22.494,1,4,5,7,2,1,1
31675,215551,2019,21.1713,2,2,4,1,2,1,1
31676,215552,2019,20.4863,1,4,1,1,3,1,1
31677,215553,2019,20.8264,2,4,2,2,1,1,1
31678,215554,2019,24.9917,1,3,2,2,1,1,1
31679,215555,2019,21.1611,1,1,1,7,3,1,1
31680,215557,2019,45.4727,2,7,3,5,1,1,1
31681,215558,2019,24.4756,1,6,1,1,2,1,1
31682,215559,2019,18.8339,2,4,2,1,2,1,1
31683,215560,2019,28.3205,1,5,2,6,2,1,1
31684,215561,2019,25.7157,2,8,4,7,1,1,1
31685,215562,2019,19.9927,1,3,1,6,2,4,1
31686,215563,2019,28.3232,1,1,2,1,3,2,1
31687,215564,2019,20.5547,1,3,4,2,2,3,1
31688,215565,2019,32.9283,2,5,4,4,1,1,1
31689,215566,2019,22.0895,1,1,3,7,1,1,1
31690,215567,2019,26.6593,1,1,1,7,7,1,1
31691,215568,2019,26.4308,1,4,4,3,2,1,1
31692,215569,2019,20.8936,1,5,7,1,1,1,1
31693,215570,2019,26.1207,1,4,1,1,1,1,1
31694,215571,2019,24.9917,2,6,3,1,4,4,1
31695,215572,2019,30.1797,1,1,3,4,1,3,1
31696,215573,2019,24.1071,2,1,1,7,3,1,1
31697,215574,2019,18.9609,1,8,3,4,1,1,1
31698,215576,2019,23.6004,2,6,1,2,1,1,1
31699,215578,2019,32.9619,2,1,1,2,1,1,1
31700,215580,2019,24.2507,1,3,4,3,2,1,1
31701,215582,2019,29.628,1,4,2,7,2,2,1
31702,215586,2019,21.6602,1,2,2,2,1,1,1
31703,215587,2019,21.3689,1,1,4,4,1,3,1
31704,215588,2019,38.4533,1,2,7,7,2,3,1
31705,215589,2019,21.5349,2,1,4,4,2,4,1
31706,215590,2019,22.9584,2,3,1,3,1,1,1
31707,215591,2019,29.2344,2,8,1,3,1,1,1
31708,215592,2019,20.8288,1,5,1,5,1,1,1
31709,215593,2019,19.6194,1,5,2,5,1,2,1
31710,215595,2019,27.9377,1,8,1,1,1,2,1
31711,215596,2019,38.1937,2,8,1,6,2,1,1
31712,215597,2019,18.2566,2,5,3,4,1,1,1
31713,215598,2019,28.7948,2,4,3,5,1,1,1
31714,215600,2019,21.8166,1,2,1,6,2,2,1
31715,215601,2019,37.2109,1,1,2,7,1,1,1
31716,215602,2019,24.5412,2,8,2,5,2,3,1
31717,215603,2019,32.4885,2,1,7,6,1,1,1
31718,215604,2019,21.2169,1,5,3,5,1,1,1
31719,215605,2019,31.2353,2,7,4,1,1,1,1
31720,215606,2019,22.1484,2,4,3,2,1,4,1
31721,215608,2019,16.6612,2,3,1,6,1,4,1
31722,215609,2019,19.2555,1,7,1,1,2,1,1
31723,215612,2019,27.4894,2,3,5,7,1,3,1
31724,215613,2019,19.3233,2,3,4,4,1,4,1
31725,215614,2019,31.989,2,1,1,5,1,1,1
31726,215616,2019,24.1065,2,7,4,6,1,4,1
31727,215617,2019,18.494,1,4,4,6,1,1,1
31728,215618,2019,34.6569,2,8,2,6,1,1,1
31729,215619,2019,18.3287,1,1,1,5,2,2,1
31730,215620,2019,21.7107,2,7,1,4,2,1,1
31731,215627,2019,27.4894,2,1,2,5,1,2,1
31732,215628,2019,18.0742,2,3,1,3,1,4,1
31733,215634,2019,37.7468,2,2,1,4,2,3,1
31734,215640,2019,16.8264,2,8,7,7,2,2,1
31735,215643,2019,18.7813,1,1,2,5,2,4,1
31736,215646,2019,24.7544,2,2,2,7,1,4,1
31737,215648,2019,28.2526,1,5,2,4,3,1,1
31738,215654,2019,20.0893,1,1,2,2,1,1,1
31739,215655,2019,22.1484,1,6,6,2,2,1,1
31740,215656,2019,22.195,1,1,1,1,2,1,1
31741,215657,2019,19.285,1,1,5,7,3,1,1
31742,215659,2019,23.8581,2,1,2,2,2,2,1
31743,215664,2019,24.4376,2,8,6,1,1,2,1
31744,215669,2019,21.053,2,2,1,1,1,2,1
31745,215671,2019,21.7128,1,4,5,5,1,1,1
31746,215672,2019,23.9,2,2,4,1,1,1,1
31747,215674,2019,20.8264,1,4,1,4,1,1,1
31748,215677,2019,19.1589,1,2,3,2,1,1,1
31749,215678,2019,24.8555,1,6,3,2,1,1,1
31750,215679,2019,24.7544,2,4,4,3,1,1,1
31751,215680,2019,32.7813,2,3,5,6,1,1,1
31752,215682,2019,33.1328,1,6,2,7,4,3,1
31753,215683,2019,29.0318,1,3,7,7,1,3,1
31754,215684,2019,31.8945,1,1,3,3,2,3,1
31755,215685,2019,33.1251,2,4,1,1,2,3,1
31756,215686,2019,30.5343,2,7,4,5,1,1,1
31757,215687,2019,24.2507,1,1,4,6,2,3,1
31758,215688,2019,21.2617,1,6,4,6,2,1,1
31759,215689,2019,40.9893,1,6,5,1,4,3,1
31760,215690,2019,18.9507,2,4,1,1,2,1,1
31761,215691,2019,18.7813,1,4,4,4,1,1,1
31762,215692,2019,19.7033,1,7,1,1,1,3,1
31763,215693,2019,18.7716,1,1,6,2,7,2,1
31764,215694,2019,21.7731,2,6,2,7,2,3,1
31765,215695,2019,20.16,2,1,1,1,7,3,1
31766,215696,2019,24.9114,1,3,6,7,1,4,1
31767,215697,2019,20.4863,1,8,1,5,2,2,1
31768,215698,2019,21.9753,2,6,1,5,1,4,1
31769,215699,2019,33.6641,2,1,3,5,2,3,1
31770,215700,2019,18.1864,1,2,2,7,2,1,1
31771,215701,2019,18.9448,1,5,3,4,1,1,1
31772,215702,2019,23.5587,2,1,2,3,2,1,1
31773,215703,2019,24.7484,1,2,2,1,2,1,1
31774,215704,2019,24.1579,2,2,2,7,2,3,1
31775,215705,2019,20.8264,2,1,4,1,1,1,1
31776,215708,2019,22.4683,2,1,1,7,1,1,1
31777,215709,2019,20.375,1,3,1,4,1,4,1
31778,215710,2019,30.7789,2,3,4,4,2,1,1
31779,215711,2019,25.1142,1,8,3,1,1,1,1
31780,215712,2019,31.661,1,3,5,6,2,4,1
31781,215713,2019,17.732,1,1,2,1,1,3,1
31782,215714,2019,16.8757,1,8,7,7,2,1,1
31783,215715,2019,39.9853,1,5,2,1,2,4,1
31784,215717,2019,17.415,1,8,1,7,1,1,1
31785,215718,2019,23.9219,1,7,4,1,1,3,1
31786,215719,2019,22.5762,1,4,2,2,1,1,1
31787,215720,2019,18.8283,2,1,2,5,1,4,1
31788,215721,2019,19.285,2,7,1,1,2,3,1
31789,215722,2019,26.6325,1,1,1,1,2,3,1
31790,215723,2019,23.5664,2,5,5,3,3,2,1
31791,215724,2019,20.4048,1,4,2,3,2,1,1
31792,215725,2019,20.204,1,2,3,7,3,3,1
31793,215726,2019,19.96,1,5,4,7,1,1,1
31794,215729,2019,33.1251,2,8,5,5,2,1,1
31795,215730,2019,19.6319,2,1,1,1,7,2,1
31796,215732,2019,20.8264,2,4,5,4,2,1,1
31797,215733,2019,16.6563,2,8,1,2,2,3,1
31798,215734,2019,18.7813,1,7,3,7,2,1,1
31799,215736,2019,20.9063,1,8,3,4,1,4,1
31800,215738,2019,28.5675,2,1,4,1,3,2,1
31801,215739,2019,27.3207,1,2,1,1,4,3,1
31802,215740,2019,19.3233,2,6,1,4,1,4,1
31803,215741,2019,24.3538,1,1,1,1,3,3,1
31804,215742,2019,20.8936,1,6,2,4,1,1,1
31805,215744,2019,21.793,2,5,4,5,1,2,1
31806,215745,2019,16.7958,1,4,4,4,1,3,1
31807,215746,2019,20.7644,1,7,1,7,3,3,1
31808,215747,2019,31.3386,1,8,2,1,1,1,1
31809,215748,2019,22.082,2,4,6,4,1,1,1
31810,215752,2019,22.1315,2,3,5,1,2,1,1
31811,215753,2019,18.5849,1,8,3,5,2,3,1
31812,215754,2019,18.4388,1,4,6,4,2,1,1
31813,215755,2019,33.1251,2,4,1,1,1,2,1
31814,215756,2019,20.4515,2,1,1,7,2,1,1
31815,215758,2019,34.1451,2,3,2,4,1,3,1
31816,215759,2019,20.8936,1,1,4,4,1,1,1
31817,215760,2019,19.4922,1,8,2,3,1,1,1
31818,215761,2019,23.9239,1,3,4,2,1,1,1
31819,215762,2019,34.0588,1,1,4,3,2,1,1
31820,215763,2019,21.3407,1,7,1,1,3,3,1
31821,215764,2019,18.0618,2,4,5,7,1,3,1
31822,215765,2019,24.924,2,3,2,4,7,2,1
31823,215766,2019,28.9293,1,3,1,7,2,1,1
31824,215767,2019,31.661,1,1,6,1,2,4,1
31825,215768,2019,19.6319,1,1,1,1,1,1,1
31826,215769,2019,19.6194,1,7,2,4,1,1,1
31827,215770,2019,21.6978,2,7,4,1,1,2,1
31828,215771,2019,27.9377,2,1,1,7,3,3,1
31829,215772,2019,23.3029,1,1,2,2,3,2,1
31830,215773,2019,30.5582,1,7,2,5,1,2,1
31831,215774,2019,37.6678,1,2,2,1,1,2,1
31832,215776,2019,16.5607,2,5,2,6,1,3,1
31833,215777,2019,17.3633,1,4,4,7,1,1,1
31834,215779,2019,18.8495,1,8,3,4,2,3,1
31835,215780,2019,28.9293,1,5,2,5,4,4,1
31836,215781,2019,20.8264,1,6,3,1,1,1,1
31837,215782,2019,21.5234,2,3,3,2,1,3,1
31838,215783,2019,22.494,1,7,2,3,2,2,1
31839,215784,2019,25.4901,2,3,5,7,2,2,1
31840,215785,2019,20.4052,1,1,6,5,1,1,1
31841,215786,2019,21.3477,1,1,1,7,1,2,1
31842,215787,2019,25.6088,2,2,1,4,1,1,1
31843,215788,2019,22.6556,2,8,4,6,1,1,1
31844,215790,2019,20.7347,1,7,4,3,2,1,1
31845,215792,2019,22.195,2,2,1,5,1,1,1
31846,215793,2019,24.7993,1,3,4,6,2,3,1
31847,215794,2019,22.7338,2,4,2,1,1,1,1
31848,215797,2019,18.5143,2,4,4,5,1,1,1
31849,215798,2019,18.4388,1,3,7,5,7,3,1
31850,215799,2019,31.7551,1,3,4,7,2,1,1
31851,215800,2019,20.9982,2,5,4,7,1,1,1
31852,215801,2019,24.1579,2,3,6,1,2,2,1
31853,215802,2019,27.4648,2,5,1,4,2,3,1
31854,215803,2019,24.2734,2,8,3,1,2,3,1
31855,215804,2019,29.0762,1,3,6,6,2,3,1
31856,215805,2019,20.8288,1,3,4,2,2,1,1
31857,215806,2019,19.5059,2,6,7,5,2,3,1
31858,215807,2019,22.3644,1,8,3,6,1,1,1
31859,215808,2019,29.4454,2,3,2,5,2,3,1
31860,215809,2019,23.0922,1,4,4,5,1,4,1
31861,215810,2019,21.7107,2,5,7,7,1,3,1
31862,215811,2019,31.5467,1,4,1,7,3,4,1
31863,215812,2019,29.6566,1,3,2,7,3,1,1
31864,215813,2019,20.4863,2,4,1,4,1,1,1
31865,215814,2019,22.3814,2,2,5,7,1,1,1
31866,215815,2019,16.616,1,4,2,2,2,1,1
31867,215816,2019,18.2198,2,7,6,6,1,3,1
31868,215817,2019,17.5844,2,1,4,1,1,1,1
31869,215818,2019,28.3455,1,7,1,3,1,4,1
31870,215819,2019,36.8047,2,1,1,1,2,2,1
31871,215820,2019,29.0225,1,3,4,2,2,3,1
31872,215821,2019,23.003,1,1,5,7,2,4,1
31873,215822,2019,21.7128,2,1,1,5,1,4,1
31874,215823,2019,31.2522,2,6,1,1,2,1,1
31875,215824,2019,21.1611,2,5,2,5,2,3,1
31876,215825,2019,17.7188,2,3,1,5,2,1,1
31877,215826,2019,27.4894,1,3,4,1,3,4,1
31878,215827,2019,26.8057,1,4,2,7,1,1,1
31879,215828,2019,23.0352,1,5,1,2,1,1,1
31880,215829,2019,27.9988,1,8,1,5,1,1,1
31881,215830,2019,30.0077,2,4,4,1,1,1,1
31882,215831,2019,24.6575,1,1,6,7,1,4,1
31883,215833,2019,32.1429,1,3,3,5,1,1,1
31884,215835,2019,18.9609,1,8,2,3,1,1,1
31885,215836,2019,24.0977,1,4,1,6,2,3,1
31886,215837,2019,30.9551,1,5,6,4,3,4,1
31887,215838,2019,21.3989,2,2,5,1,2,3,1
31888,215839,2019,20.77,2,1,7,1,7,3,1
31889,215840,2019,19.8438,1,3,4,2,1,1,1
31890,215841,2019,17.732,2,1,1,1,1,1,1
31891,215842,2019,23.9,1,7,2,4,1,1,1
31892,215844,2019,21.8573,1,7,5,7,2,1,1
31893,215846,2019,20.6094,2,1,5,5,7,3,1
31894,215847,2019,19.6584,2,5,2,1,1,1,1
31895,215848,2019,31.8533,2,1,2,1,2,3,1
31896,215849,2019,25.7617,1,7,1,7,5,1,1
31897,215852,2019,25.4901,2,1,1,1,2,3,1
31898,215854,2019,28.5107,2,5,4,3,2,2,1
31899,215856,2019,26.0346,2,8,2,3,2,2,1
31900,215857,2019,17.7538,2,1,3,1,1,3,1
31901,215859,2019,20.0893,1,5,1,1,2,3,1
31902,215860,2019,26.5781,2,6,2,5,1,2,1
31903,215861,2019,32.4885,2,2,2,7,1,2,1
31904,215862,2019,28.0731,1,4,2,4,2,3,1
31905,215863,2019,19.448,2,2,4,1,2,2,1
31906,215864,2019,20.5547,2,8,6,4,1,2,1
31907,215866,2019,22.6338,1,5,4,5,3,1,1
31908,215867,2019,19.4922,2,2,1,1,2,1,1
31909,215868,2019,22.195,1,2,2,3,4,3,1
31910,215871,2019,29.3223,2,3,4,1,2,1,1
31911,215872,2019,17.7188,1,4,3,7,1,4,1
31912,215873,2019,24.8264,2,5,1,1,1,3,1
31913,215874,2019,23.5587,1,4,1,1,1,3,1
31914,215875,2019,26.5164,1,2,4,1,2,1,1
31915,215876,2019,21.1611,2,6,5,7,3,3,1
31916,215880,2019,16.6612,1,2,7,7,2,1,1
31917,215881,2019,38.0669,1,5,3,4,2,1,1
31918,215882,2019,24.7993,1,3,1,7,1,1,1
31919,215883,2019,27.9163,1,4,5,1,1,1,1
31920,215884,2019,22.4782,2,3,5,2,1,4,1
31921,215885,2019,19.4464,2,2,3,4,1,1,1
31922,215887,2019,18.5016,1,4,5,7,1,4,1
31923,215888,2019,26.2435,1,8,6,7,1,1,1
31924,215889,2019,17.0793,1,3,1,4,2,1,1
31925,215890,2019,23.3242,1,5,1,2,2,4,1
